id,EAP,HPL,MWS,#VALUE!
id27742,0.328759991,0.416231411,0.255008598,1
id13343,0.344045679,0.24164868,0.414305641,1
id11987,0.278492321,0.431378476,0.290129203,1
id08921,0.358552341,0.289088319,0.35235934,1
id09972,0.382247013,0.302796143,0.243528273,0.928571429
id26173,0.421621315,0.264358561,0.314020124,1
id07917,0.348236263,0.316791244,0.300489735,0.965517242
id01383,0.4241306,0.280978663,0.294890738,1.000000001
id26699,0.372505178,0.340056096,0.287438725,0.999999999
id11058,0.366632226,0.257598902,0.375768872,1
id20425,0.308345739,0.398670953,0.260725243,0.967741935
id20238,0.316403358,0.362050266,0.296546376,0.975
id21348,0.367217326,0.330905495,0.301877178,0.999999999
id09552,0.365075034,0.301537121,0.333387845,1
id25075,0.432479545,0.311431784,0.256088671,1
id17749,0.339887753,0.249272875,0.410839372,1
id18910,0.32565485,0.251429319,0.422915831,1
id13534,0.345080534,0.389709432,0.265210034,1
id22205,0.310707404,0.357178897,0.293652161,0.961538462
id23896,0.426523976,0.264951909,0.308524115,1
id23616,0.357518536,0.27424109,0.368240374,1
id03537,0.370137316,0.331581064,0.29828162,1
id18147,0.377099488,0.347899043,0.275001469,1
id25408,0.442175453,0.242131142,0.274026738,0.958333333
id09997,0.370819686,0.288542643,0.340637671,1
id23357,0.347035454,0.266189189,0.386775357,1
id21880,0.425736407,0.22273665,0.351526943,1
id21633,0.323653021,0.428025026,0.248321953,1
id15976,0.327448416,0.319364771,0.353186814,1.000000001
id20266,0.358524848,0.261917668,0.379557484,1
id26726,0.433060588,0.331280786,0.235658626,1
id02958,0.373955229,0.303378225,0.322666545,0.999999999
id25211,0.377133454,0.249583186,0.37328336,1
id24314,0.509159758,0.244295424,0.223817545,0.977272727
id21475,0.366478638,0.287688932,0.321736044,0.975903614
id22733,0.333407169,0.347954642,0.290860411,0.972222222
id14297,0.286391905,0.432233524,0.259635441,0.97826087
id27627,0.340965091,0.353878583,0.266694788,0.961538462
id03580,0.337756116,0.348112937,0.258575391,0.944444444
id08858,0.316410028,0.300502933,0.383087039,1
id22512,0.309375923,0.423858754,0.266765322,0.999999999
id05634,0.375359834,0.291237402,0.333402764,1
id00105,0.336341504,0.292032936,0.37162556,1
id26635,0.530614326,0.239077944,0.23030773,1
id19324,0.324712752,0.220445168,0.454842079,0.999999999
id00210,0.403703967,0.312189178,0.284106854,0.999999999
id06809,0.407675212,0.24093152,0.351393267,0.999999999
id04074,0.293865742,0.409243684,0.296890573,0.999999999
id27010,0.354203196,0.28400041,0.361796394,1
id00699,0.342667866,0.324353462,0.332978672,1
id18549,0.371612404,0.283094464,0.345293131,0.999999999
id14089,0.431490976,0.278068286,0.250440738,0.96
id19792,0.298635842,0.385700351,0.266883319,0.951219512
id19935,0.299922839,0.263661931,0.43641523,1
id22960,0.337029636,0.282089929,0.380880435,1
id02471,0.35415038,0.266074553,0.379775067,1
id07896,0.310959751,0.270090825,0.418949424,1
id20033,0.501998318,0.245371992,0.25262969,1
id15018,0.424455509,0.270340242,0.26520425,0.960000001
id19528,0.422593918,0.276216716,0.301189366,1
id21621,0.389856727,0.212707827,0.397435446,1
id14328,0.286165008,0.382510399,0.285870048,0.954545455
id19524,0.419734788,0.272341512,0.292998326,0.985074626
id00219,0.427744999,0.271846663,0.289882022,0.989473684
id23229,0.381651591,0.256701013,0.361647396,1
id14357,0.363287517,0.303688599,0.30976807,0.976744186
id21829,0.333410989,0.289756399,0.347420847,0.970588235
id02137,0.435193155,0.304914153,0.259892692,1
id23524,0.399966813,0.217436196,0.323773462,0.941176471
id12022,0.409480622,0.277619609,0.312899768,0.999999999
id05255,0.377894091,0.304668529,0.31743738,1
id14605,0.383970715,0.307276883,0.308752403,1.000000001
id15329,0.279779009,0.28659794,0.433623052,1.000000001
id06046,0.353331526,0.250027771,0.396640703,1
id16548,0.354831436,0.28297414,0.362194424,1
id23369,0.276095539,0.212658223,0.444579571,0.933333333
id17824,0.463514741,0.281558497,0.254926763,1.000000001
id17243,0.326288352,0.231556088,0.44215556,1
id13185,0.308034445,0.421156642,0.251940989,0.981132076
id27091,0.426837632,0.26228815,0.310874217,0.999999999
id21817,0.346678948,0.272209122,0.38111193,1
id21912,0.396395818,0.294049705,0.279251447,0.96969697
id24163,0.264827495,0.30026351,0.347952474,0.913043479
id12484,0.30423083,0.282259239,0.395966071,0.98245614
id15799,0.341040795,0.308113392,0.309179147,0.958333334
id22315,0.333290283,0.383092067,0.283617651,1.000000001
id02608,0.336284632,0.376486117,0.287229252,1.000000001
id10057,0.420917561,0.275150933,0.269448748,0.965517242
id01709,0.394655782,0.267352138,0.305205194,0.967213114
id11153,0.324157945,0.404933014,0.252041117,0.981132076
id25154,0.318642456,0.392572337,0.288785207,1
id18207,0.348106704,0.327347945,0.268989796,0.944444445
id03370,0.38460318,0.316533889,0.268559901,0.96969697
id26760,0.408261512,0.257467529,0.267604293,0.933333334
id15099,0.500723649,0.230110258,0.269166094,1.000000001
id16341,0.342967621,0.271514323,0.385518056,1
id15572,0.378143417,0.297456992,0.324399591,1
id24901,0.418460694,0.265293646,0.277029973,0.960784313
id04528,0.395651193,0.295323225,0.267358915,0.958333333
id26507,0.305874165,0.258830329,0.395295506,0.96
id26687,0.423920153,0.272107747,0.303972099,0.999999999
id27819,0.278257794,0.268280373,0.453461833,1
id17610,0.311275487,0.378890509,0.282056226,0.972222222
id03373,0.366511344,0.360268278,0.273220378,1
id05881,0.270401245,0.241109285,0.355156137,0.866666667
id15875,0.354954279,0.329371726,0.315673996,1.000000001
id18400,0.408351535,0.347564808,0.244083657,1
id23596,0.329839459,0.298587444,0.371573097,1
id07006,0.274349056,0.477524721,0.248126223,1
id25134,0.308113241,0.395682165,0.252726332,0.956521738
id17393,0.410865814,0.274677119,0.300372559,0.985915492
id20155,0.299734065,0.456375415,0.24389052,1
id09536,0.316315265,0.356147131,0.327537604,1
id09155,0.318151642,0.344813032,0.302552567,0.965517241
id26482,0.410691678,0.269431311,0.281415472,0.961538461
id17001,0.344588964,0.359720988,0.295690048,1
id08134,0.34278451,0.246532596,0.351859365,0.941176471
id10174,0.457996728,0.296649794,0.245353478,1
id04760,0.332566324,0.270885232,0.396548444,1
id04941,0.397793573,0.30183198,0.271803018,0.971428571
id01339,0.408304739,0.267415054,0.240946874,0.916666667
id24710,0.280629006,0.311127193,0.4082438,0.999999999
id20408,0.350162939,0.307552204,0.342284857,1
id04028,0.259542122,0.285208321,0.383820985,0.928571428
id07153,0.339560484,0.230238451,0.430201064,0.999999999
id20098,0.32705788,0.328393856,0.294548265,0.950000001
id24146,0.341925662,0.248219286,0.409855052,1
id06276,0.414498369,0.280075459,0.305426173,1.000000001
id18978,0.398958973,0.312546908,0.288494119,1
id04247,0.403926846,0.239493626,0.328008099,0.971428571
id02020,0.324323117,0.374319405,0.301357478,1
id14299,0.345781212,0.254838086,0.399380701,0.999999999
id27255,0.316846622,0.33964619,0.343507188,1
id05751,0.327915604,0.219434224,0.452650172,1
id09428,0.422490252,0.244476684,0.333033064,1
id06941,0.42522104,0.325070905,0.249708055,1
id25678,0.339450971,0.245600198,0.414948831,1
id27425,0.461145461,0.259460895,0.279393644,1
id12619,0.335466145,0.354016536,0.24600119,0.935483871
id00530,0.316749921,0.255100142,0.428149936,0.999999999
id14683,0.386644498,0.35367522,0.259680281,0.999999999
id14618,0.257261759,0.416712636,0.326025605,1
id07599,0.450549316,0.233466518,0.272505904,0.956521738
id02786,0.433027887,0.256734418,0.310237694,0.999999999
id21563,0.431046717,0.264087456,0.304865827,1
id26412,0.31600606,0.247207248,0.355705611,0.918918919
id18320,0.296303918,0.329455204,0.297317801,0.923076923
id02043,0.353412925,0.288556772,0.309249815,0.951219512
id03179,0.325444279,0.36440896,0.310146761,1
id17256,0.379878205,0.316289272,0.303832523,1
id07435,0.332125755,0.316331155,0.35154309,1
id17659,0.336880962,0.217061584,0.30320031,0.857142856
id06828,0.303644438,0.34584596,0.225509602,0.875
id18636,0.272909045,0.233386868,0.493704087,1
id05216,0.4095875,0.261050079,0.329362421,1
id23156,0.406587788,0.330720945,0.262691267,1
id23861,0.431142189,0.254333159,0.237601576,0.923076924
id21416,0.349214885,0.255057202,0.395727913,1
id02763,0.407298106,0.278118165,0.314583728,0.999999999
id12625,0.320599605,0.268153987,0.389969813,0.978723405
id08033,0.3252261,0.25089679,0.378422565,0.954545455
id24105,0.320684702,0.38337531,0.295939988,1
id09295,0.41093856,0.262679546,0.289344857,0.962962963
id22062,0.339855464,0.322854063,0.237290473,0.9
id21044,0.375318843,0.294811662,0.302842468,0.972972973
id17419,0.300417775,0.284259998,0.415322226,0.999999999
id10969,0.364934734,0.338887047,0.296178219,1
id23066,0.308286952,0.318180243,0.373532806,1.000000001
id25667,0.403194598,0.20727295,0.264532452,0.875
id14534,0.325967996,0.341389603,0.332642401,1
id26645,0.319849246,0.350429568,0.289721186,0.96
id03965,0.242835591,0.155288794,0.510966523,0.909090908
id25956,0.390737769,0.307945693,0.301316539,1.000000001
id23707,0.52148982,0.208603724,0.269906456,1
id18026,0.349424654,0.260537691,0.313114578,0.923076923
id10767,0.302640663,0.437782228,0.259577109,1
id18802,0.443648879,0.28250599,0.27384513,0.999999999
id02940,0.286781725,0.401608685,0.279351525,0.967741935
id13403,0.424600603,0.279455005,0.295944392,1
id10201,0.251662856,0.475040615,0.273296528,0.999999999
id15333,0.293477296,0.219157255,0.487365449,1
id25619,0.345361589,0.264753657,0.389884754,1
id18506,0.343394576,0.312384266,0.285397628,0.94117647
id09835,0.307414691,0.404240114,0.288345195,1
id14828,0.370658265,0.320939086,0.281375621,0.972972972
id26816,0.318173817,0.364100786,0.317725397,1
id26134,0.338553067,0.390518754,0.270928179,1
id25064,0.421403271,0.21799782,0.360598909,1
id14254,0.423378086,0.250341736,0.326280178,1
id09352,0.333952083,0.269590472,0.396457445,1
id21495,0.37473527,0.29070207,0.30331266,0.96875
id15349,0.345562966,0.276762797,0.377674237,1
id06759,0.295823136,0.417880782,0.286296082,1
id20876,0.353321388,0.256128291,0.344038693,0.953488372
id14644,0.415308511,0.304538082,0.280153407,1
id16927,0.305944375,0.260089618,0.352884926,0.918918919
id00417,0.345431641,0.319816704,0.334751655,1
id18892,0.383662256,0.242865385,0.32347236,0.950000001
id17500,0.33161247,0.315395761,0.256837923,0.903846154
id17676,0.310424736,0.39288117,0.296694093,0.999999999
id03378,0.388848423,0.293828126,0.259631143,0.942307692
id26891,0.371847045,0.287074255,0.3410787,1
id15609,0.439710893,0.295003503,0.265285604,1
id11270,0.495321706,0.239322155,0.265356139,1
id01141,0.355253279,0.26848285,0.376263871,1
id18738,0.361306451,0.247990919,0.31070263,0.92
id23964,0.332928035,0.269165686,0.397906278,0.999999999
id08032,0.407818634,0.194725221,0.397456145,1
id10410,0.328277026,0.308909245,0.324352191,0.961538462
id15738,0.373317289,0.330356517,0.296326194,1
id22293,0.370322974,0.242695507,0.38698152,1.000000001
id23174,0.39445615,0.307547326,0.242440969,0.944444445
id13041,0.321308226,0.381461249,0.26497246,0.967741935
id18377,0.414789153,0.254689062,0.330521785,1
id24269,0.34942389,0.351428442,0.299147667,0.999999999
id19445,0.355682029,0.347797459,0.296520512,1
id16449,0.334471424,0.342722382,0.288323435,0.965517241
id11857,0.327934105,0.317230553,0.312282151,0.957446809
id14929,0.312850386,0.357895029,0.329254585,1
id16029,0.411309287,0.309328984,0.27936173,1.000000001
id09091,0.395509643,0.269521541,0.306397387,0.971428571
id14431,0.313472263,0.408441421,0.238086316,0.96
id15857,0.363545171,0.289086921,0.347367908,1
id26177,0.325609342,0.321552246,0.352838412,1
id07001,0.269801496,0.33916691,0.343412546,0.952380952
id00626,0.353306126,0.244411721,0.345139296,0.942857143
id25160,0.375916676,0.304219905,0.319863419,1
id21474,0.347503615,0.286064751,0.366431635,1.000000001
id03155,0.440424648,0.265515275,0.269469913,0.975409836
id11858,0.316969149,0.249469637,0.4192755,0.985714286
id12413,0.29871148,0.412504583,0.288783937,1
id25656,0.30146213,0.431159409,0.267378461,1
id24322,0.370751337,0.282132521,0.347116142,1
id20603,0.38711172,0.296318493,0.292179543,0.975609756
id06878,0.426415326,0.262713141,0.310871533,1
id03535,0.376183964,0.311227523,0.251982453,0.93939394
id11831,0.387527757,0.270203078,0.342269165,1
id24685,0.41968219,0.288364882,0.291952928,1
id10426,0.357343207,0.260180552,0.382476241,1
id09024,0.30600973,0.406866868,0.213049328,0.925925926
id09728,0.409123169,0.235090262,0.355786569,1
id01065,0.340002562,0.363708167,0.255472945,0.959183674
id14005,0.39391006,0.276653244,0.294142579,0.964705883
id18534,0.328060684,0.282682722,0.389256594,1
id19862,0.333121878,0.35912296,0.307755162,1
id14707,0.399004184,0.301380187,0.274615629,0.975
id02248,0.366084106,0.342364731,0.291551163,1
id20494,0.344257324,0.265066668,0.390676009,1.000000001
id27072,0.461310044,0.293739476,0.24495048,1
id20587,0.366067038,0.321351956,0.312581006,1
id24134,0.329450584,0.229879041,0.440670375,1
id22696,0.354800023,0.301199933,0.344000044,1
id23757,0.38320779,0.28091458,0.314601034,0.978723404
id18828,0.386663909,0.296160977,0.271021268,0.953846154
id14040,0.320412137,0.276227615,0.359881987,0.956521739
id09385,0.403175183,0.250268709,0.346556108,1
id16005,0.326479627,0.370364052,0.229082247,0.925925926
id12467,0.337170799,0.2505564,0.312272801,0.9
id16209,0.418090455,0.268540003,0.246702875,0.933333333
id01621,0.322576323,0.441212674,0.236211002,0.999999999
id18081,0.309959747,0.289594601,0.400445652,1
id06667,0.369879256,0.258083371,0.372037373,1
id07436,0.311205888,0.225579739,0.409642945,0.946428572
id19498,0.325587463,0.401801472,0.272611064,0.999999999
id12123,0.456137604,0.254309487,0.289552909,1
id17082,0.356399568,0.315359274,0.328241158,1
id00313,0.379943071,0.322068972,0.268576192,0.970588235
id14281,0.342840652,0.28796618,0.332156131,0.962962963
id14755,0.380060296,0.262151063,0.35778864,0.999999999
id17484,0.403632917,0.294135504,0.302231579,1
id00111,0.294718818,0.416246366,0.251997779,0.962962963
id16542,0.343310483,0.324344817,0.304566922,0.972222222
id00458,0.434958647,0.271238107,0.293803245,0.999999999
id07682,0.299557045,0.422507692,0.277935262,0.999999999
id02041,0.331275604,0.353216927,0.278470432,0.962962963
id26070,0.352383191,0.293729147,0.353887662,1
id05271,0.35932639,0.29233907,0.272576963,0.924242423
id18107,0.403733183,0.290944661,0.266860618,0.961538462
id01170,0.338258697,0.29908287,0.362658433,1
id23464,0.312470578,0.341637866,0.287068026,0.94117647
id03879,0.364160582,0.289224979,0.346614439,1
id22473,0.248440135,0.446041296,0.243018569,0.9375
id20937,0.366648944,0.370988941,0.262362115,1
id16239,0.359654635,0.322141367,0.293813754,0.975609756
id02348,0.460199661,0.257756364,0.282043975,1
id19796,0.418246326,0.278930509,0.302823166,1.000000001
id06531,0.350122043,0.296531133,0.353346823,0.999999999
id02641,0.369929066,0.367705317,0.262365617,1
id01332,0.361758474,0.243268568,0.318049882,0.923076924
id24038,0.329867609,0.350339442,0.319792949,1
id23699,0.380160596,0.305803702,0.314035702,1
id07294,0.423326541,0.310817974,0.265855485,1
id00319,0.511857373,0.281780003,0.206362624,1
id05699,0.513155241,0.247705437,0.239139322,1
id18863,0.412850019,0.264940445,0.322209536,1
id07745,0.345704633,0.305999551,0.348295816,1
id02157,0.328871704,0.415121797,0.256006499,1
id00525,0.368084735,0.316212647,0.315702618,1
id14740,0.413896192,0.248133636,0.337970172,1
id01420,0.325165157,0.400515898,0.217715171,0.943396226
id17725,0.407564019,0.306025849,0.259383105,0.972972973
id07807,0.301161727,0.375308442,0.285068292,0.961538461
id11676,0.365561877,0.380943558,0.253494565,1
id06720,0.326773675,0.25575054,0.391834759,0.974358974
id08048,0.332729732,0.328718138,0.33855213,1
id04185,0.354631327,0.278912326,0.366456346,0.999999999
id02077,0.437370356,0.195597188,0.300365789,0.933333333
id12968,0.27792016,0.286320873,0.435758967,1
id01945,0.404419284,0.293291441,0.302289275,1
id06446,0.40192097,0.315730577,0.282348453,1
id01072,0.441595802,0.282946145,0.275458053,1
id15124,0.444236607,0.33843849,0.217324903,1
id14173,0.312098137,0.409313417,0.278588446,1
id27559,0.36349006,0.248720188,0.387789752,1
id13722,0.35846047,0.276127912,0.306588088,0.94117647
id09310,0.385490895,0.292060504,0.322448601,1
id23024,0.463820916,0.244649124,0.257047201,0.965517241
id24332,0.339869227,0.365660567,0.294470205,0.999999999
id07699,0.358655964,0.325844827,0.315499209,1
id06837,0.346664847,0.351215153,0.276478974,0.974358974
id07279,0.435821574,0.247587317,0.316591109,1
id16451,0.357727512,0.279410484,0.362862004,1
id17588,0.303613899,0.402445602,0.293940498,0.999999999
id07018,0.417052559,0.250619403,0.300069973,0.967741935
id12994,0.304857264,0.388714275,0.306428462,1.000000001
id03703,0.367425563,0.30062404,0.331950397,1
id01753,0.372269113,0.263771791,0.318504551,0.954545455
id02866,0.30599667,0.259339466,0.389209319,0.954545455
id21884,0.276729932,0.394919691,0.291313339,0.962962962
id27543,0.379536745,0.223795329,0.396667925,0.999999999
id22149,0.305420456,0.30787252,0.386707023,0.999999999
id14595,0.44009069,0.299528311,0.260380999,1
id12383,0.369752228,0.296255677,0.333992095,1
id27714,0.401240445,0.290451336,0.30830822,1.000000001
id17634,0.417484301,0.277208995,0.305306704,1
